base_doc_id,query_count,max_relevance,avg_relevance,qrels_segment_count,domain
msmarco_v2.1_doc_47_101029010,1,1,1.0,1,47
msmarco_v2.1_doc_02_683091968,1,1,1.0,2,02
msmarco_v2.1_doc_13_22214601,1,1,1.0,1,13
msmarco_v2.1_doc_05_1244106761,1,1,1.0,2,05
msmarco_v2.1_doc_24_821552134,1,1,1.0,1,24
msmarco_v2.1_doc_55_395879674,1,1,1.0,1,55
msmarco_v2.1_doc_13_812127010,1,1,1.0,1,13
msmarco_v2.1_doc_07_390390115,1,1,1.0,1,07
msmarco_v2.1_doc_48_89062903,1,1,1.0,1,48
msmarco_v2.1_doc_33_650153488,1,1,1.0,1,33
msmarco_v2.1_doc_34_456394034,1,1,0.5,2,34
msmarco_v2.1_doc_06_898718744,1,1,1.0,1,06
msmarco_v2.1_doc_00_628667884,1,1,0.75,4,00
msmarco_v2.1_doc_20_1020113141,1,1,1.0,4,20
msmarco_v2.1_doc_17_2201027507,1,1,1.0,1,17
msmarco_v2.1_doc_46_703092678,1,1,1.0,1,46
msmarco_v2.1_doc_00_682245398,1,1,1.0,2,00
msmarco_v2.1_doc_03_200851485,1,1,1.0,1,03
msmarco_v2.1_doc_03_1121371023,1,1,1.0,1,03
msmarco_v2.1_doc_14_1112392779,1,1,0.75,4,14
msmarco_v2.1_doc_16_1845456813,1,1,1.0,1,16
msmarco_v2.1_doc_27_741525066,1,1,1.0,1,27
msmarco_v2.1_doc_37_330148630,1,1,1.0,1,37
msmarco_v2.1_doc_08_1341240619,1,1,1.0,3,08
msmarco_v2.1_doc_34_3781582,1,1,1.0,4,34
msmarco_v2.1_doc_14_1052125937,1,1,0.4,5,14
msmarco_v2.1_doc_23_110937558,1,1,1.0,2,23
msmarco_v2.1_doc_30_1708860970,1,1,1.0,3,30
msmarco_v2.1_doc_43_348147307,1,1,1.0,1,43
msmarco_v2.1_doc_44_536432923,1,1,1.0,1,44
msmarco_v2.1_doc_04_350991132,1,1,1.0,1,04
msmarco_v2.1_doc_12_961841406,1,1,1.0,1,12
msmarco_v2.1_doc_06_280266841,1,1,1.0,1,06
msmarco_v2.1_doc_47_1464970111,1,1,1.0,1,47
msmarco_v2.1_doc_05_1596366221,1,1,1.0,5,05
msmarco_v2.1_doc_54_233261729,1,1,1.0,2,54
msmarco_v2.1_doc_59_263470564,1,1,1.0,1,59
msmarco_v2.1_doc_30_1646899456,1,1,1.0,1,30
msmarco_v2.1_doc_06_807231908,1,1,1.0,1,06
msmarco_v2.1_doc_13_733622331,1,1,1.0,1,13
msmarco_v2.1_doc_44_440614533,1,1,1.0,1,44
msmarco_v2.1_doc_25_693190644,1,1,1.0,1,25
msmarco_v2.1_doc_17_576447608,1,1,1.0,1,17
msmarco_v2.1_doc_44_515622721,1,1,1.0,1,44
msmarco_v2.1_doc_08_1052465178,1,1,1.0,1,08
msmarco_v2.1_doc_24_373732231,1,1,1.0,2,24
msmarco_v2.1_doc_32_123984750,1,1,1.0,1,32
msmarco_v2.1_doc_33_1332221280,1,1,1.0,2,33
msmarco_v2.1_doc_48_1015189112,1,1,0.9166666666666666,12,48
msmarco_v2.1_doc_03_122274345,1,1,1.0,2,03
msmarco_v2.1_doc_08_730748675,1,1,1.0,1,08
msmarco_v2.1_doc_52_359065014,1,1,0.3333333333333333,3,52
msmarco_v2.1_doc_03_322437420,1,1,1.0,1,03
msmarco_v2.1_doc_03_39472022,1,1,1.0,1,03
msmarco_v2.1_doc_09_540500378,1,1,0.5,2,09
msmarco_v2.1_doc_42_256939356,1,1,1.0,1,42
msmarco_v2.1_doc_50_394561782,1,1,0.5,2,50
msmarco_v2.1_doc_48_543556576,1,1,1.0,1,48
msmarco_v2.1_doc_57_1054328609,1,1,1.0,2,57
msmarco_v2.1_doc_41_923006803,1,1,1.0,1,41
msmarco_v2.1_doc_23_635636678,1,1,0.5,2,23
msmarco_v2.1_doc_59_728871233,1,1,1.0,1,59
msmarco_v2.1_doc_30_102887689,1,1,1.0,2,30
msmarco_v2.1_doc_56_1440795896,1,1,1.0,2,56
msmarco_v2.1_doc_16_3219831809,1,1,1.0,1,16
msmarco_v2.1_doc_28_512081300,1,1,1.0,3,28
msmarco_v2.1_doc_14_1263766072,1,1,0.6666666666666666,3,14
msmarco_v2.1_doc_12_1795226499,1,1,1.0,1,12
msmarco_v2.1_doc_14_306860735,1,1,0.375,8,14
msmarco_v2.1_doc_06_654517631,1,1,1.0,1,06
msmarco_v2.1_doc_13_225423748,1,1,1.0,1,13
msmarco_v2.1_doc_28_1681462497,1,1,1.0,2,28
msmarco_v2.1_doc_20_1583621347,1,1,0.5,2,20
msmarco_v2.1_doc_50_2356357273,1,1,1.0,1,50
msmarco_v2.1_doc_19_1957355700,1,1,1.0,4,19
msmarco_v2.1_doc_08_1400623147,1,1,1.0,1,08
msmarco_v2.1_doc_08_666822577,1,1,1.0,1,08
msmarco_v2.1_doc_09_179041609,1,1,1.0,2,09
msmarco_v2.1_doc_02_1603844707,1,1,1.0,2,02
msmarco_v2.1_doc_04_145471336,1,1,1.0,1,04
msmarco_v2.1_doc_53_498996623,1,1,0.6666666666666666,3,53
msmarco_v2.1_doc_14_1132369917,1,1,1.0,1,14
msmarco_v2.1_doc_38_1575733011,1,1,1.0,1,38
msmarco_v2.1_doc_22_592900748,1,1,1.0,1,22
msmarco_v2.1_doc_30_1238885223,1,1,1.0,1,30
msmarco_v2.1_doc_20_1541297297,1,1,1.0,1,20
msmarco_v2.1_doc_34_457933031,1,1,1.0,1,34
msmarco_v2.1_doc_27_81689683,1,1,1.0,1,27
msmarco_v2.1_doc_00_100073363,1,1,1.0,1,00
msmarco_v2.1_doc_48_1044324468,1,1,1.0,1,48
msmarco_v2.1_doc_23_863106035,1,1,1.0,1,23
msmarco_v2.1_doc_13_668370538,1,1,1.0,1,13
msmarco_v2.1_doc_28_715776097,1,1,1.0,1,28
msmarco_v2.1_doc_50_1214356035,1,1,1.0,1,50
msmarco_v2.1_doc_26_1548132234,1,1,1.0,1,26
msmarco_v2.1_doc_26_1308404493,1,1,1.0,1,26
msmarco_v2.1_doc_36_1326621632,1,1,1.0,1,36
msmarco_v2.1_doc_17_1805483913,1,1,1.0,1,17
msmarco_v2.1_doc_29_665819261,1,1,0.75,4,29
msmarco_v2.1_doc_26_1517944770,1,1,1.0,1,26
msmarco_v2.1_doc_20_1619191354,1,1,0.5,2,20
msmarco_v2.1_doc_30_1272269754,1,1,1.0,1,30
msmarco_v2.1_doc_41_756584768,1,1,1.0,1,41
msmarco_v2.1_doc_44_1132599685,1,1,1.0,2,44
msmarco_v2.1_doc_52_641457934,1,1,1.0,1,52
msmarco_v2.1_doc_03_917677191,1,1,1.0,1,03
msmarco_v2.1_doc_12_504862704,1,1,1.0,1,12
msmarco_v2.1_doc_35_35600481,1,1,1.0,2,35
msmarco_v2.1_doc_26_1202949405,1,1,1.0,1,26
msmarco_v2.1_doc_27_567924904,1,1,1.0,2,27
msmarco_v2.1_doc_44_545930979,1,1,1.0,1,44
msmarco_v2.1_doc_16_2725787892,1,1,1.0,2,16
msmarco_v2.1_doc_12_1800445161,1,1,1.0,1,12
msmarco_v2.1_doc_13_395907170,1,1,1.0,2,13
msmarco_v2.1_doc_19_1335123618,1,1,1.0,1,19
msmarco_v2.1_doc_42_1590210433,1,1,1.0,2,42
msmarco_v2.1_doc_31_400266918,1,1,1.0,1,31
msmarco_v2.1_doc_12_545275563,1,1,1.0,1,12
msmarco_v2.1_doc_02_634127652,1,1,1.0,1,02
msmarco_v2.1_doc_48_1059013149,1,1,1.0,1,48
msmarco_v2.1_doc_24_1579877558,1,1,1.0,1,24
msmarco_v2.1_doc_34_1393786331,1,1,1.0,1,34
msmarco_v2.1_doc_33_1345951423,1,1,1.0,3,33
msmarco_v2.1_doc_55_448264250,1,1,1.0,2,55
msmarco_v2.1_doc_26_1477134202,1,1,1.0,1,26
msmarco_v2.1_doc_26_1760523851,1,1,0.5,2,26
msmarco_v2.1_doc_56_169612778,1,1,0.5,2,56
msmarco_v2.1_doc_21_60962025,1,1,1.0,6,21
msmarco_v2.1_doc_41_1148367547,1,1,1.0,1,41
msmarco_v2.1_doc_39_485714626,1,1,1.0,1,39
msmarco_v2.1_doc_27_70320667,1,1,1.0,1,27
msmarco_v2.1_doc_26_1807272906,1,1,1.0,1,26
msmarco_v2.1_doc_17_439907463,1,1,0.8,10,17
msmarco_v2.1_doc_04_195692289,1,1,1.0,1,04
msmarco_v2.1_doc_36_1056581553,1,1,1.0,2,36
msmarco_v2.1_doc_17_1339021215,1,1,0.5,2,17
msmarco_v2.1_doc_29_1357057795,1,1,1.0,1,29
msmarco_v2.1_doc_40_731910993,1,1,1.0,1,40
msmarco_v2.1_doc_14_1464937552,1,1,1.0,1,14
msmarco_v2.1_doc_24_1256913979,1,1,1.0,1,24
msmarco_v2.1_doc_23_639139395,1,1,0.8333333333333334,6,23
msmarco_v2.1_doc_02_110043271,1,1,1.0,1,02
msmarco_v2.1_doc_21_1207499764,1,1,1.0,6,21
msmarco_v2.1_doc_10_234873044,1,1,1.0,1,10
msmarco_v2.1_doc_18_195425182,1,1,0.8333333333333334,6,18
msmarco_v2.1_doc_44_74792407,1,1,1.0,1,44
msmarco_v2.1_doc_47_1307112257,1,1,1.0,1,47
msmarco_v2.1_doc_52_1474811397,1,1,1.0,1,52
msmarco_v2.1_doc_09_1601403307,1,1,1.0,1,09
msmarco_v2.1_doc_46_358546843,1,1,1.0,1,46
msmarco_v2.1_doc_37_1095977113,1,1,1.0,1,37
msmarco_v2.1_doc_23_604997946,1,1,1.0,1,23
msmarco_v2.1_doc_26_1701282258,1,1,1.0,1,26
msmarco_v2.1_doc_00_894489867,1,1,1.0,2,00
msmarco_v2.1_doc_58_13502343,1,1,0.25,4,58
msmarco_v2.1_doc_25_1298912326,1,1,1.0,1,25
msmarco_v2.1_doc_07_1045876235,1,1,1.0,1,07
msmarco_v2.1_doc_20_1487209125,1,1,1.0,4,20
msmarco_v2.1_doc_35_24731088,1,1,1.0,2,35
msmarco_v2.1_doc_13_200370179,1,1,1.0,1,13
msmarco_v2.1_doc_25_1257291209,1,1,1.0,2,25
msmarco_v2.1_doc_00_1438042994,1,1,1.0,1,00
msmarco_v2.1_doc_52_346580548,1,1,1.0,1,52
msmarco_v2.1_doc_25_1614841246,1,1,0.6666666666666666,3,25
msmarco_v2.1_doc_49_1363713777,1,1,1.0,1,49
msmarco_v2.1_doc_23_944690089,1,1,1.0,1,23
msmarco_v2.1_doc_27_1261172737,1,1,1.0,1,27
msmarco_v2.1_doc_28_17795794,1,1,1.0,1,28
msmarco_v2.1_doc_23_467810975,1,1,0.125,8,23
msmarco_v2.1_doc_33_1328097797,1,1,1.0,3,33
msmarco_v2.1_doc_55_237020185,1,1,1.0,1,55
msmarco_v2.1_doc_34_647545498,1,1,1.0,2,34
msmarco_v2.1_doc_01_2151820035,1,1,1.0,2,01
msmarco_v2.1_doc_19_1138978921,1,1,0.6666666666666666,3,19
msmarco_v2.1_doc_16_3131240682,1,1,1.0,2,16
msmarco_v2.1_doc_24_928627975,1,1,0.5,2,24
msmarco_v2.1_doc_01_645239594,1,1,1.0,1,01
msmarco_v2.1_doc_05_1299567323,1,1,1.0,1,05
msmarco_v2.1_doc_32_835745817,1,1,1.0,1,32
msmarco_v2.1_doc_24_181667323,1,1,1.0,1,24
msmarco_v2.1_doc_39_1414716545,1,1,1.0,2,39
msmarco_v2.1_doc_50_2517294538,1,1,1.0,1,50
msmarco_v2.1_doc_48_1835951690,1,1,1.0,2,48
msmarco_v2.1_doc_08_1173060703,1,1,1.0,6,08
msmarco_v2.1_doc_36_582027354,1,1,0.6,5,36
msmarco_v2.1_doc_23_633324005,1,1,1.0,1,23
msmarco_v2.1_doc_17_490138167,1,1,1.0,2,17
msmarco_v2.1_doc_50_796938227,1,1,0.5,2,50
msmarco_v2.1_doc_12_1793658003,1,1,1.0,1,12
msmarco_v2.1_doc_33_1327790059,1,1,1.0,1,33
msmarco_v2.1_doc_02_1218011920,1,1,1.0,1,02
msmarco_v2.1_doc_19_988894333,1,1,1.0,1,19
msmarco_v2.1_doc_28_323673512,1,1,1.0,1,28
msmarco_v2.1_doc_33_1355845893,1,1,1.0,1,33
msmarco_v2.1_doc_26_1596913397,1,1,1.0,1,26
msmarco_v2.1_doc_31_826921511,1,1,1.0,2,31
msmarco_v2.1_doc_25_1217256877,1,1,1.0,2,25
msmarco_v2.1_doc_21_244291779,1,1,1.0,1,21
msmarco_v2.1_doc_10_1504462067,1,1,1.0,1,10
msmarco_v2.1_doc_15_442859419,1,1,1.0,1,15
msmarco_v2.1_doc_13_598475433,1,1,1.0,1,13
msmarco_v2.1_doc_48_218259612,1,1,1.0,2,48
msmarco_v2.1_doc_55_401837898,1,1,1.0,1,55
msmarco_v2.1_doc_41_1754025166,1,1,0.6363636363636364,11,41
msmarco_v2.1_doc_04_183882196,1,1,1.0,1,04
msmarco_v2.1_doc_23_1029250831,1,1,1.0,1,23
msmarco_v2.1_doc_04_625348351,1,1,1.0,1,04
msmarco_v2.1_doc_52_51589223,1,1,1.0,1,52
msmarco_v2.1_doc_03_1443779605,1,1,1.0,1,03
msmarco_v2.1_doc_22_659120390,1,1,1.0,1,22
msmarco_v2.1_doc_54_274921699,1,1,1.0,1,54
msmarco_v2.1_doc_16_1893893120,1,1,0.6666666666666666,3,16
msmarco_v2.1_doc_27_969829809,1,1,0.5,2,27
msmarco_v2.1_doc_59_679701587,1,1,1.0,1,59
msmarco_v2.1_doc_23_1522374957,1,1,1.0,1,23
msmarco_v2.1_doc_13_630101455,1,1,1.0,1,13
msmarco_v2.1_doc_27_1413569997,1,1,1.0,1,27
msmarco_v2.1_doc_35_1429601971,1,1,1.0,1,35
msmarco_v2.1_doc_54_229711061,1,1,1.0,1,54
msmarco_v2.1_doc_58_263136520,1,1,0.5,2,58
msmarco_v2.1_doc_03_666213856,1,1,1.0,4,03
msmarco_v2.1_doc_07_376285861,1,1,1.0,1,07
msmarco_v2.1_doc_50_2357964273,1,1,1.0,1,50
msmarco_v2.1_doc_17_2314702605,1,1,1.0,1,17
msmarco_v2.1_doc_08_805216267,1,1,1.0,3,08
msmarco_v2.1_doc_46_378047157,1,1,1.0,1,46
msmarco_v2.1_doc_48_1292781850,1,1,1.0,1,48
msmarco_v2.1_doc_37_577623356,1,1,1.0,1,37
msmarco_v2.1_doc_52_1350316400,1,1,1.0,1,52
msmarco_v2.1_doc_57_966220544,1,1,1.0,1,57
msmarco_v2.1_doc_39_883537252,1,1,1.0,1,39
msmarco_v2.1_doc_18_1990917684,1,1,1.0,1,18
msmarco_v2.1_doc_01_2090752511,1,1,1.0,1,01
msmarco_v2.1_doc_32_556288972,1,1,1.0,1,32
msmarco_v2.1_doc_22_738052425,1,1,1.0,1,22
msmarco_v2.1_doc_04_1093288276,1,1,0.2,5,04
msmarco_v2.1_doc_41_1958574200,1,1,1.0,1,41
msmarco_v2.1_doc_30_527751136,1,1,0.75,4,30
msmarco_v2.1_doc_03_33720087,1,1,1.0,1,03
msmarco_v2.1_doc_11_85182332,1,1,1.0,1,11
msmarco_v2.1_doc_14_525467179,1,1,1.0,1,14
msmarco_v2.1_doc_17_2604620243,1,1,1.0,1,17
msmarco_v2.1_doc_04_888535557,1,1,1.0,2,04
msmarco_v2.1_doc_12_503189800,1,1,1.0,1,12
msmarco_v2.1_doc_28_397448496,1,1,1.0,3,28
msmarco_v2.1_doc_17_739324810,1,1,0.6666666666666666,6,17
msmarco_v2.1_doc_13_1440297721,1,1,1.0,4,13
msmarco_v2.1_doc_19_955647331,1,1,1.0,1,19
msmarco_v2.1_doc_54_375595459,1,1,1.0,1,54
msmarco_v2.1_doc_02_1686574263,1,1,1.0,1,02
msmarco_v2.1_doc_26_732792918,1,1,1.0,5,26
msmarco_v2.1_doc_45_908415468,1,1,1.0,1,45
msmarco_v2.1_doc_34_1589944241,1,1,0.5,2,34
msmarco_v2.1_doc_00_1040052166,1,1,1.0,1,00
msmarco_v2.1_doc_14_400918034,1,1,1.0,1,14
msmarco_v2.1_doc_09_906935354,1,1,1.0,1,09
msmarco_v2.1_doc_02_1553643276,1,1,1.0,1,02
msmarco_v2.1_doc_25_219664909,1,1,0.5,2,25
msmarco_v2.1_doc_54_1527358883,1,1,1.0,1,54
msmarco_v2.1_doc_08_711116389,1,1,1.0,1,08
msmarco_v2.1_doc_36_264448856,1,1,1.0,1,36
msmarco_v2.1_doc_39_104117233,1,1,1.0,1,39
msmarco_v2.1_doc_11_127942431,1,1,0.8,5,11
msmarco_v2.1_doc_04_54853804,1,1,1.0,1,04
msmarco_v2.1_doc_41_1583446667,1,1,1.0,1,41
msmarco_v2.1_doc_43_316182317,1,1,0.5,2,43
msmarco_v2.1_doc_02_1112301237,1,1,1.0,1,02
msmarco_v2.1_doc_03_1225554101,1,1,1.0,1,03
msmarco_v2.1_doc_01_1597262129,1,1,1.0,1,01
msmarco_v2.1_doc_52_10195535,1,1,1.0,2,52
msmarco_v2.1_doc_02_855378691,1,1,1.0,1,02
msmarco_v2.1_doc_48_195940259,1,1,1.0,2,48
msmarco_v2.1_doc_09_717040712,1,1,1.0,2,09
msmarco_v2.1_doc_39_206148809,1,1,1.0,1,39
msmarco_v2.1_doc_18_1730039615,1,1,1.0,1,18
msmarco_v2.1_doc_54_1751053166,1,1,1.0,2,54
msmarco_v2.1_doc_38_1327683980,1,1,1.0,1,38
msmarco_v2.1_doc_33_1338963529,1,1,1.0,1,33
msmarco_v2.1_doc_37_522938235,1,1,1.0,2,37
msmarco_v2.1_doc_49_982503975,1,1,0.6666666666666666,3,49
msmarco_v2.1_doc_25_1083097464,1,1,1.0,2,25
msmarco_v2.1_doc_17_1186279685,1,1,1.0,1,17
msmarco_v2.1_doc_49_1441017014,1,1,1.0,1,49
msmarco_v2.1_doc_08_1067720624,1,1,1.0,2,08
msmarco_v2.1_doc_41_510509677,1,1,0.5,2,41
msmarco_v2.1_doc_30_478348096,1,1,1.0,1,30
msmarco_v2.1_doc_17_2156714411,1,1,1.0,5,17
msmarco_v2.1_doc_54_1646757787,1,1,1.0,1,54
msmarco_v2.1_doc_35_36662718,1,1,1.0,1,35
msmarco_v2.1_doc_27_93673981,1,1,0.6666666666666666,3,27
msmarco_v2.1_doc_52_1059107384,1,1,1.0,1,52
msmarco_v2.1_doc_15_797870310,1,1,1.0,1,15
msmarco_v2.1_doc_57_784330745,1,1,1.0,1,57
msmarco_v2.1_doc_45_449200976,1,1,1.0,2,45
msmarco_v2.1_doc_07_627851853,1,1,1.0,3,07
msmarco_v2.1_doc_14_1251691712,1,1,1.0,1,14
msmarco_v2.1_doc_43_1451931866,1,1,1.0,1,43
msmarco_v2.1_doc_47_352190757,1,1,0.5,2,47
msmarco_v2.1_doc_01_1822950154,1,1,1.0,1,01
msmarco_v2.1_doc_56_1157627195,1,1,1.0,2,56
msmarco_v2.1_doc_16_3491925661,1,1,1.0,1,16
msmarco_v2.1_doc_51_1687034833,1,1,0.5,2,51
msmarco_v2.1_doc_41_1887864741,1,1,1.0,1,41
msmarco_v2.1_doc_36_221393056,1,1,1.0,1,36
msmarco_v2.1_doc_54_1542041435,1,1,0.5,2,54
msmarco_v2.1_doc_03_1011421948,1,1,1.0,1,03
msmarco_v2.1_doc_26_1788059286,1,1,1.0,1,26
msmarco_v2.1_doc_51_248366734,1,1,1.0,1,51
msmarco_v2.1_doc_52_321400927,1,1,1.0,1,52
msmarco_v2.1_doc_52_51657475,1,1,1.0,2,52
msmarco_v2.1_doc_26_650211489,1,1,1.0,1,26
msmarco_v2.1_doc_39_569949109,1,1,1.0,2,39
msmarco_v2.1_doc_46_1239336863,1,1,1.0,1,46
msmarco_v2.1_doc_00_866343418,1,1,1.0,1,00
msmarco_v2.1_doc_19_1681852453,1,1,1.0,1,19
msmarco_v2.1_doc_03_1195200414,1,1,0.5,2,03
msmarco_v2.1_doc_45_439414651,1,1,1.0,1,45
msmarco_v2.1_doc_35_133086131,1,1,1.0,1,35
msmarco_v2.1_doc_26_1012598118,1,1,1.0,1,26
msmarco_v2.1_doc_09_595610085,1,1,0.6666666666666666,3,09
msmarco_v2.1_doc_05_1755220067,1,1,1.0,2,05
msmarco_v2.1_doc_13_733757538,1,1,1.0,1,13
msmarco_v2.1_doc_19_904636805,1,1,0.5,2,19
msmarco_v2.1_doc_01_683268094,1,1,1.0,2,01
msmarco_v2.1_doc_23_638812296,1,1,1.0,1,23
msmarco_v2.1_doc_02_1410108359,1,1,1.0,1,02
msmarco_v2.1_doc_39_544397766,1,1,1.0,1,39
msmarco_v2.1_doc_01_833922542,1,1,0.5,4,01
msmarco_v2.1_doc_34_1573493209,1,1,1.0,1,34
msmarco_v2.1_doc_31_1528097281,1,1,1.0,1,31
msmarco_v2.1_doc_13_365128932,1,1,1.0,1,13
msmarco_v2.1_doc_39_961948942,1,1,1.0,1,39
msmarco_v2.1_doc_02_1821318733,1,1,1.0,1,02
msmarco_v2.1_doc_23_102460497,1,1,1.0,1,23
msmarco_v2.1_doc_17_74675446,1,1,0.8,10,17
msmarco_v2.1_doc_06_1546696421,1,1,1.0,1,06
msmarco_v2.1_doc_34_1514197723,1,1,1.0,3,34
msmarco_v2.1_doc_05_1521768327,1,1,1.0,2,05
msmarco_v2.1_doc_22_1696907386,1,1,1.0,1,22
msmarco_v2.1_doc_50_1213127472,1,1,1.0,1,50
msmarco_v2.1_doc_09_1616734589,1,1,1.0,1,09
msmarco_v2.1_doc_41_1819835774,1,1,0.5,2,41
msmarco_v2.1_doc_39_121227035,1,1,1.0,1,39
msmarco_v2.1_doc_24_1590887203,1,1,0.6666666666666666,3,24
msmarco_v2.1_doc_12_1396815588,1,1,1.0,1,12
msmarco_v2.1_doc_10_297687518,1,1,1.0,2,10
msmarco_v2.1_doc_26_225752397,1,1,1.0,1,26
msmarco_v2.1_doc_22_1662385266,1,1,1.0,1,22
msmarco_v2.1_doc_30_391804693,1,1,1.0,3,30
msmarco_v2.1_doc_26_1649459638,1,1,1.0,1,26
msmarco_v2.1_doc_02_954901654,1,1,1.0,1,02
msmarco_v2.1_doc_26_1797811874,1,1,1.0,1,26
msmarco_v2.1_doc_41_461293870,1,1,1.0,1,41
msmarco_v2.1_doc_30_395806876,1,1,1.0,1,30
msmarco_v2.1_doc_37_1078987433,1,1,1.0,2,37
msmarco_v2.1_doc_00_469715236,1,1,1.0,2,00
msmarco_v2.1_doc_33_982963580,1,1,1.0,1,33
msmarco_v2.1_doc_05_643162167,1,1,1.0,1,05
msmarco_v2.1_doc_25_1493157735,1,1,1.0,1,25
msmarco_v2.1_doc_01_1987177067,1,1,1.0,1,01
msmarco_v2.1_doc_31_56217213,1,1,1.0,3,31
msmarco_v2.1_doc_33_223395570,1,1,1.0,2,33
msmarco_v2.1_doc_44_598530400,1,1,1.0,1,44
msmarco_v2.1_doc_56_444609587,1,1,1.0,1,56
msmarco_v2.1_doc_34_880237132,1,1,1.0,1,34
msmarco_v2.1_doc_25_496791680,1,1,1.0,1,25
msmarco_v2.1_doc_44_1394005268,1,1,1.0,1,44
msmarco_v2.1_doc_12_19807919,1,1,1.0,2,12
msmarco_v2.1_doc_54_1666496107,1,1,1.0,1,54
msmarco_v2.1_doc_26_1499639075,1,1,1.0,1,26
msmarco_v2.1_doc_26_1576694984,1,1,1.0,2,26
msmarco_v2.1_doc_21_92921626,1,1,1.0,1,21
msmarco_v2.1_doc_12_1623730417,1,1,1.0,1,12
msmarco_v2.1_doc_33_588966118,1,1,1.0,1,33
msmarco_v2.1_doc_40_214540297,1,1,1.0,1,40
msmarco_v2.1_doc_16_3355153017,1,1,0.6666666666666666,3,16
msmarco_v2.1_doc_27_78703446,1,1,1.0,1,27
msmarco_v2.1_doc_40_149256059,1,1,1.0,1,40
msmarco_v2.1_doc_13_1360188078,1,1,1.0,3,13
msmarco_v2.1_doc_46_347510406,1,1,1.0,1,46
msmarco_v2.1_doc_07_1278918853,1,1,1.0,1,07
msmarco_v2.1_doc_02_541583593,1,1,1.0,2,02
msmarco_v2.1_doc_52_53940758,1,1,1.0,2,52
msmarco_v2.1_doc_26_995167864,1,1,1.0,1,26
msmarco_v2.1_doc_52_21770679,1,1,0.3333333333333333,3,52
msmarco_v2.1_doc_37_322247119,1,1,1.0,2,37
msmarco_v2.1_doc_49_1461992511,1,1,1.0,2,49
msmarco_v2.1_doc_07_1206289316,1,1,1.0,2,07
msmarco_v2.1_doc_02_740813915,1,1,1.0,1,02
msmarco_v2.1_doc_20_99451532,1,1,1.0,1,20
msmarco_v2.1_doc_44_1478779990,1,1,1.0,1,44
msmarco_v2.1_doc_50_452669909,1,1,1.0,1,50
msmarco_v2.1_doc_02_1663246209,1,1,1.0,1,02
msmarco_v2.1_doc_23_82279209,1,1,1.0,1,23
msmarco_v2.1_doc_40_1062841396,1,1,1.0,1,40
msmarco_v2.1_doc_33_1351012593,1,1,1.0,1,33
msmarco_v2.1_doc_26_1532896228,1,1,1.0,1,26
msmarco_v2.1_doc_41_1596852274,1,1,1.0,1,41
msmarco_v2.1_doc_36_864801245,1,1,1.0,1,36
msmarco_v2.1_doc_11_1396094021,1,1,0.5,2,11
msmarco_v2.1_doc_23_1519690425,1,1,1.0,2,23
msmarco_v2.1_doc_08_269279900,1,1,1.0,1,08
msmarco_v2.1_doc_45_532711065,1,1,1.0,1,45
msmarco_v2.1_doc_02_1788678980,1,1,0.5,2,02
msmarco_v2.1_doc_23_245190562,1,1,1.0,1,23
msmarco_v2.1_doc_23_954585500,1,1,1.0,1,23
msmarco_v2.1_doc_57_588152722,1,1,1.0,1,57
msmarco_v2.1_doc_01_1952822504,1,1,1.0,1,01
msmarco_v2.1_doc_04_139270565,1,1,0.5,2,04
msmarco_v2.1_doc_39_730497407,1,1,1.0,1,39
msmarco_v2.1_doc_05_707582476,1,1,1.0,1,05
msmarco_v2.1_doc_37_275208988,1,1,1.0,1,37
msmarco_v2.1_doc_19_763596983,1,1,1.0,1,19
msmarco_v2.1_doc_36_34679399,1,1,1.0,1,36
msmarco_v2.1_doc_27_739922351,1,1,1.0,1,27
msmarco_v2.1_doc_54_701867352,1,1,1.0,1,54
msmarco_v2.1_doc_02_1509118120,1,1,1.0,1,02
msmarco_v2.1_doc_26_798602333,1,1,1.0,2,26
msmarco_v2.1_doc_19_1971268170,1,1,0.3333333333333333,3,19
msmarco_v2.1_doc_48_1285326811,1,1,1.0,2,48
msmarco_v2.1_doc_04_980521292,1,1,1.0,1,04
msmarco_v2.1_doc_37_1194922598,1,1,1.0,1,37
msmarco_v2.1_doc_26_830592591,1,1,1.0,1,26
msmarco_v2.1_doc_11_959030307,1,1,1.0,1,11
msmarco_v2.1_doc_34_1324933182,1,1,1.0,1,34
msmarco_v2.1_doc_40_1210724489,1,1,1.0,1,40
msmarco_v2.1_doc_26_1544998657,1,1,1.0,1,26
msmarco_v2.1_doc_24_182555104,1,1,1.0,2,24
msmarco_v2.1_doc_13_418223854,1,1,1.0,1,13
msmarco_v2.1_doc_49_298007238,1,1,1.0,1,49
msmarco_v2.1_doc_11_719540743,1,1,0.5,4,11
msmarco_v2.1_doc_23_180585650,1,1,1.0,2,23
msmarco_v2.1_doc_18_1523703505,1,1,1.0,2,18
msmarco_v2.1_doc_12_200927976,1,1,1.0,1,12
msmarco_v2.1_doc_30_1001633394,1,1,1.0,2,30
msmarco_v2.1_doc_45_712094674,1,1,1.0,1,45
msmarco_v2.1_doc_15_513707546,1,1,1.0,1,15
msmarco_v2.1_doc_18_1417100240,1,1,0.5,2,18
msmarco_v2.1_doc_35_721873849,1,1,1.0,1,35
msmarco_v2.1_doc_06_216011882,1,1,1.0,2,06
msmarco_v2.1_doc_49_1531614712,1,1,1.0,1,49
